,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
265,81.701,520.063,659.707,28.929,26.384,30.334,140.233,74.510,353.968,137.727,220.282,89.244,154.634,240.508,224.578,256.424,453.360,142.446,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
266,81.697,520.034,659.650,28.927,26.390,30.301,140.070,74.484,353.968,137.727,220.282,89.244,154.634,240.508,224.578,256.424,453.360,142.446,128.733,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
267,81.697,519.975,659.478,28.922,26.381,30.353,140.069,74.497,353.968,137.727,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
268,81.747,520.304,659.536,28.927,26.377,30.365,140.061,74.544,353.968,137.727,220.282,89.244,153.828,240.508,224.032,256.424,453.360,142.446,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
269,81.766,520.522,659.706,28.934,26.387,30.395,139.998,74.537,353.968,137.727,220.282,89.244,153.828,240.508,224.032,256.424,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
270,81.784,520.609,659.650,28.927,26.399,30.391,140.043,74.579,353.968,137.727,220.282,89.244,153.828,240.508,224.032,256.424,453.360,142.446,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
271,81.711,520.451,659.363,28.924,26.383,30.384,140.032,74.567,353.968,137.727,220.282,89.244,153.828,240.508,224.032,256.424,452.224,142.446,128.733,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
272,81.867,520.622,659.650,28.929,26.396,30.412,139.913,74.581,353.156,137.727,220.282,89.244,153.828,240.508,224.032,256.424,452.224,142.446,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
273,81.729,520.952,659.764,28.940,26.398,30.419,139.898,74.616,353.156,137.727,220.282,89.244,153.828,240.508,224.032,256.424,453.360,142.446,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
274,81.926,520.893,659.707,28.954,26.401,30.414,139.906,74.618,353.156,137.727,220.282,89.244,153.828,240.508,224.032,256.424,452.224,142.446,127.694,36.410,32.830,24.272,56.434,104.329,43.564,33.058,3
275,81.788,521.110,659.764,28.947,26.416,30.428,139.887,74.632,353.156,137.727,220.282,89.244,153.828,240.508,224.032,256.424,452.224,142.446,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
276,81.811,520.981,659.420,28.924,26.407,30.432,139.811,74.746,353.156,137.727,220.282,89.244,153.828,240.508,224.032,256.424,453.360,142.446,128.733,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
277,81.843,520.910,659.422,28.938,26.395,30.437,139.753,74.677,353.156,137.727,220.282,89.244,153.828,240.508,224.032,256.424,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
278,81.861,521.428,659.420,28.945,26.428,30.463,139.737,74.717,353.156,137.727,220.282,89.244,153.828,239.779,224.032,256.424,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
279,81.884,520.922,659.306,28.937,26.404,30.468,139.658,74.698,353.156,137.727,220.282,89.244,153.828,240.508,224.032,256.424,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
280,81.907,521.169,659.076,28.932,26.417,30.470,139.726,74.717,352.344,137.727,220.282,89.244,153.828,239.779,224.032,256.424,452.224,142.446,126.656,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
281,81.889,520.952,659.306,28.950,26.413,30.470,139.666,74.770,352.344,137.727,220.282,89.244,153.828,239.779,224.032,256.424,452.224,142.446,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
282,81.861,520.968,659.192,28.937,26.411,30.489,139.639,74.812,352.344,137.727,220.282,89.244,153.828,239.779,224.032,256.424,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
283,81.930,521.169,659.249,28.935,26.428,30.493,139.605,74.923,352.344,137.727,219.333,89.244,153.828,239.779,224.032,256.424,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
284,81.920,521.269,659.249,28.938,26.433,30.497,139.563,74.824,352.344,137.727,220.282,89.244,153.828,239.779,224.032,256.424,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
285,81.843,520.839,659.075,28.949,26.442,30.505,139.597,74.835,352.344,137.727,219.333,89.244,153.828,240.508,224.032,256.424,452.224,142.446,127.694,36.849,32.830,25.081,56.434,104.329,43.564,33.058,3
286,81.921,521.140,659.076,28.947,26.431,30.510,139.434,74.833,352.344,137.727,219.333,89.244,153.828,239.779,224.032,255.894,452.224,141.989,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
287,81.953,521.240,658.962,28.950,26.433,30.529,139.495,74.879,352.344,137.727,219.333,88.343,153.828,239.779,224.032,255.894,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
288,81.930,521.039,658.905,28.935,26.445,30.535,139.537,74.898,351.533,137.727,219.333,89.244,153.828,239.779,224.032,255.894,452.224,141.989,128.733,36.849,32.830,25.081,56.434,104.329,43.564,33.058,3
289,81.948,521.140,658.791,28.942,26.454,30.562,139.503,74.951,352.344,136.757,219.333,89.244,153.828,239.779,224.032,256.424,452.224,142.446,127.694,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
290,81.999,521.211,659.650,28.956,26.424,30.551,139.393,74.986,351.533,136.757,219.333,89.244,153.023,239.779,224.032,256.424,452.224,141.989,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
291,81.957,520.793,658.676,28.942,26.454,30.568,139.340,74.984,351.533,136.757,219.333,89.244,153.828,239.779,224.032,256.424,452.224,141.989,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
292,81.990,520.592,658.675,28.942,26.437,30.562,139.351,75.034,351.533,137.727,219.333,89.244,153.828,239.779,224.032,256.424,452.224,141.989,126.656,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
293,82.013,521.010,658.619,28.947,26.451,30.576,139.256,75.079,351.533,136.757,219.333,88.343,153.023,239.779,224.032,255.894,452.224,141.989,128.733,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
294,81.971,520.622,658.560,28.942,26.449,30.587,139.188,75.117,350.721,136.757,219.333,88.343,153.023,239.779,224.032,256.424,452.224,141.989,126.656,36.410,32.830,25.081,56.434,104.329,43.564,33.058,3
295,82.013,520.592,657.936,28.919,26.451,30.599,139.206,75.144,351.533,136.757,219.333,88.343,153.023,239.779,224.032,255.894,452.224,141.989,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
296,81.990,520.421,658.218,28.942,26.449,30.603,139.162,75.173,351.533,136.757,219.333,88.343,153.023,239.779,223.487,255.894,452.224,141.989,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
297,82.022,520.421,658.274,28.942,26.451,30.599,139.154,75.282,351.533,136.757,219.333,88.343,153.023,239.779,224.032,255.894,452.224,141.989,128.733,36.410,32.830,24.272,56.434,104.329,43.564,33.058,3
298,81.985,520.638,658.502,28.950,26.443,30.614,139.102,75.261,350.721,136.757,219.333,88.343,153.023,239.779,224.032,255.894,452.224,141.989,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
299,82.049,520.968,658.102,28.966,26.477,30.599,139.133,75.297,350.721,136.757,219.333,88.343,153.023,239.779,224.032,255.894,452.224,141.989,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
300,82.040,520.463,657.874,28.952,26.482,30.634,138.932,75.270,350.721,136.757,219.333,88.343,153.023,239.779,224.032,255.894,452.224,141.989,128.733,36.849,32.830,25.081,56.434,104.329,43.564,33.058,3
301,82.054,520.321,657.931,28.952,26.484,30.633,138.906,75.328,350.721,136.757,219.333,88.343,153.023,239.779,224.032,255.894,452.224,141.989,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
302,82.159,520.292,657.931,28.955,26.470,30.647,138.890,75.389,350.721,136.757,219.333,88.343,153.023,239.779,224.032,255.894,452.224,141.989,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
303,82.141,520.551,657.930,28.959,26.463,30.664,138.838,75.345,350.721,136.757,219.333,88.343,153.023,239.779,223.487,255.894,452.224,141.989,128.733,36.849,32.830,25.081,56.434,104.329,43.564,33.058,3
304,82.058,520.421,657.702,28.969,26.487,30.668,138.849,75.387,350.721,136.757,218.383,88.343,153.023,239.779,224.032,255.894,452.224,141.989,128.733,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
305,82.090,520.275,657.531,28.970,26.487,30.668,138.789,75.404,350.721,136.757,218.383,88.343,153.023,239.779,224.032,255.894,452.224,141.989,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
306,82.187,520.680,658.045,28.962,26.487,30.666,138.823,75.456,350.721,136.757,218.383,88.343,153.023,239.779,223.487,255.894,452.224,141.989,127.694,36.410,32.830,24.272,55.538,104.329,44.196,33.058,3
307,82.100,520.263,657.531,28.955,26.493,30.697,138.713,75.439,350.721,136.757,218.383,88.343,153.023,239.779,223.487,256.424,452.224,141.989,127.694,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
308,82.168,520.171,657.190,28.973,26.493,30.711,138.612,75.487,350.721,136.757,218.383,88.343,153.023,239.779,223.487,255.894,452.224,141.989,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
309,82.177,520.881,657.817,28.985,26.489,30.709,138.638,75.554,350.721,136.757,218.383,88.343,152.217,239.051,223.487,255.894,452.224,141.989,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
310,82.094,520.363,657.646,28.965,26.484,30.721,138.671,75.538,349.909,136.757,218.383,88.343,153.023,239.051,223.487,255.894,452.224,141.989,127.694,36.410,32.830,25.081,56.434,104.329,43.564,33.058,3
311,82.191,520.622,657.473,28.985,26.493,30.715,138.612,75.546,350.721,136.757,218.383,88.343,152.217,239.051,223.487,255.894,452.224,141.989,128.733,36.410,32.830,24.272,56.434,104.329,44.196,33.058,3
312,82.178,520.722,657.587,28.987,26.474,30.689,138.601,75.606,349.909,136.757,218.383,88.343,153.023,239.051,223.487,255.894,452.224,141.989,127.694,36.410,32.830,24.272,55.538,104.329,43.564,33.058,3
313,82.159,520.709,657.245,28.989,26.496,30.735,138.474,75.627,349.909,136.757,218.383,88.343,153.023,239.051,223.487,255.894,452.224,141.989,127.694,36.410,32.830,24.272,56.434,104.329,44.196,33.058,3
314,82.173,520.638,657.530,28.994,26.517,30.730,138.508,75.646,349.909,136.757,218.383,88.343,153.023,239.051,223.487,255.894,452.224,141.989,126.656,36.410,32.830,25.081,56.434,104.329,44.196,33.058,3
315,82.205,520.739,657.073,28.997,26.513,30.745,138.407,75.669,349.909,136.757,218.383,88.343,153.023,239.051,223.487,255.894,452.224,141.989,128.733,36.410,32.830,25.081,55.538,104.329,43.564,33.058,3
316,82.196,520.463,657.130,28.982,26.508,30.751,138.399,75.717,349.909,136.757,218.383,88.343,153.023,239.051,223.487,255.894,452.224,141.989,127.694,36.849,32.830,24.272,55.538,104.329,44.196,33.058,3
