,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
258,86.779,565.477,691.938,33.454,33.336,35.655,147.188,81.011,422.164,226.959,432.019,161.361,264.166,339.627,250.197,272.318,501.082,145.642,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
259,86.783,565.137,691.996,33.447,33.350,35.679,147.167,80.977,422.164,227.929,431.069,161.361,264.166,339.627,250.197,272.318,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
260,86.692,565.394,692.179,33.450,33.322,35.655,147.160,80.974,422.164,226.959,431.069,161.361,264.166,339.627,250.197,272.318,501.082,145.185,151.572,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
261,86.774,564.949,691.871,33.421,33.338,35.677,147.098,81.010,422.164,226.959,432.019,161.361,264.166,339.627,250.197,272.318,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
262,86.724,565.019,691.746,33.422,33.314,35.681,147.107,81.055,422.164,226.959,431.069,161.361,263.360,339.627,250.197,272.318,501.082,145.185,148.458,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
263,86.710,564.750,691.746,33.412,33.286,35.648,146.989,81.032,422.164,226.959,431.069,161.361,264.166,339.627,250.197,272.318,501.082,145.185,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
264,86.595,564.737,691.447,33.403,33.294,35.655,146.969,81.086,422.164,226.959,431.069,161.361,264.166,339.627,250.197,272.318,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
265,86.586,564.820,691.760,33.420,33.348,35.709,146.964,81.198,422.164,226.959,431.069,161.361,264.166,339.627,250.197,271.788,501.082,145.185,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
266,86.641,564.620,691.515,33.405,33.280,35.674,147.005,81.169,422.164,226.959,431.069,161.361,264.166,339.627,250.197,272.318,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
267,86.650,564.502,691.510,33.397,33.280,35.641,146.961,81.153,422.164,226.959,431.069,161.361,264.166,339.627,250.197,272.318,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
268,86.866,565.032,691.562,33.408,33.280,35.653,146.924,81.224,421.352,226.959,431.069,161.361,263.360,339.627,250.197,272.318,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
269,86.604,564.572,691.206,33.391,33.278,35.663,146.879,81.224,422.164,226.959,431.069,161.361,263.360,339.627,250.197,272.318,501.082,145.185,151.572,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
270,86.595,564.515,691.264,33.389,33.264,35.655,146.793,81.217,422.164,226.959,431.069,161.361,263.360,339.627,250.197,271.788,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
271,86.586,564.046,691.447,33.383,33.244,35.648,146.831,81.270,421.352,226.959,430.120,161.361,263.360,338.898,250.197,271.788,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
272,86.678,564.303,691.269,33.391,33.252,35.663,146.859,81.304,421.352,226.959,430.120,160.459,263.360,338.898,249.652,271.788,499.946,145.185,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
273,86.572,564.410,691.322,33.391,33.226,35.646,146.835,81.311,421.352,226.959,430.120,161.361,263.360,338.898,249.652,272.318,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
274,86.552,563.861,691.206,33.375,33.268,35.669,146.798,81.342,421.352,226.959,430.120,161.361,263.360,338.898,250.197,271.788,501.082,145.185,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
275,86.549,564.093,691.384,33.378,33.236,35.651,146.790,81.346,421.352,226.959,430.120,160.459,263.360,338.898,249.652,271.788,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
276,86.466,564.046,691.206,33.383,33.236,35.641,146.823,81.255,421.352,226.959,430.120,160.459,263.360,338.898,249.652,271.788,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
277,86.526,563.929,691.086,33.386,33.260,35.634,146.742,81.245,420.540,226.959,430.120,160.459,263.360,338.898,249.652,271.788,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
278,86.484,563.976,691.081,33.390,33.248,35.622,146.705,81.203,420.540,225.989,430.120,160.459,263.360,338.898,249.652,271.788,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
279,86.577,564.116,691.326,33.400,33.239,35.624,146.722,81.152,421.352,225.989,429.170,160.459,263.360,338.898,249.652,271.788,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
280,86.513,563.764,690.913,33.376,33.262,35.637,146.758,81.101,421.352,225.989,429.170,160.459,263.360,338.898,249.652,271.788,499.946,145.185,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
281,86.443,564.103,690.845,33.359,33.228,35.634,146.580,81.055,420.540,225.989,429.170,160.459,263.360,338.898,249.652,271.788,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
282,86.549,563.717,691.221,33.362,33.248,35.594,146.632,80.977,421.352,225.989,429.170,160.459,263.360,338.898,249.652,271.258,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
283,86.235,563.567,690.782,33.365,33.246,35.639,146.705,80.966,421.352,225.989,429.170,160.459,263.360,338.898,249.652,271.258,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
284,86.448,563.413,690.850,33.353,33.230,35.632,146.641,80.909,421.352,225.989,429.170,160.459,263.360,338.169,249.652,271.258,499.946,145.185,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
285,86.420,563.730,691.148,33.341,33.242,35.712,146.628,80.970,420.540,225.989,428.221,160.459,263.360,338.169,249.652,271.258,499.946,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
286,86.522,563.682,691.091,33.337,33.240,35.632,146.515,80.910,421.352,225.989,428.221,160.459,262.555,338.169,249.652,271.258,499.946,145.185,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
287,86.342,563.764,690.960,33.345,33.244,35.641,146.580,80.881,420.540,225.989,428.221,160.459,262.555,338.169,249.107,271.258,499.946,145.185,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
288,86.332,563.777,691.201,33.330,33.232,35.622,146.555,80.886,421.352,225.989,428.221,160.459,262.555,338.169,249.107,271.258,499.946,144.729,150.534,43.429,39.083,29.126,68.079,131.291,57.454,38.725,9
289,86.434,563.929,691.264,33.348,33.246,35.608,146.515,80.895,421.352,225.989,428.221,160.459,262.555,338.169,249.107,271.258,499.946,144.729,149.496,43.429,39.083,29.126,68.975,131.291,56.823,38.725,9
290,86.360,563.859,691.505,33.346,33.211,35.610,146.543,80.807,420.540,225.989,428.221,160.459,262.555,338.169,249.107,271.258,499.946,144.729,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
291,86.420,563.789,691.081,33.331,33.219,35.627,146.466,80.859,420.540,225.989,428.221,160.459,262.555,338.169,249.107,271.258,499.946,144.729,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
292,86.457,563.777,691.081,33.331,33.232,35.601,146.479,80.825,420.540,225.989,428.221,160.459,262.555,338.169,249.107,271.258,499.946,144.729,147.420,42.990,39.083,29.126,68.975,130.119,57.454,38.725,9
293,86.361,563.578,690.845,33.321,33.238,35.601,146.451,80.812,420.540,225.989,428.221,160.459,262.555,338.169,249.107,271.258,498.810,144.729,149.496,43.429,39.083,29.126,68.975,130.119,57.454,38.725,9
294,86.416,563.764,690.850,33.318,33.230,35.620,146.548,80.797,420.540,225.989,428.221,160.459,262.555,338.169,249.107,271.258,498.810,144.729,150.534,42.990,39.083,29.126,68.975,131.291,57.454,38.725,9
295,86.397,563.578,690.662,33.316,33.244,35.627,146.479,80.748,420.540,225.019,428.221,160.459,262.555,338.169,249.107,270.728,498.810,144.729,149.496,43.429,39.083,29.126,68.975,130.119,57.454,38.725,9
296,86.393,564.093,691.259,33.316,33.236,35.594,146.358,80.764,420.540,225.019,427.271,160.459,262.555,337.440,249.107,270.728,498.810,144.729,148.458,43.429,39.083,29.126,68.975,130.119,57.454,38.725,9
297,86.370,563.764,690.730,33.307,33.206,35.627,146.378,80.764,420.540,225.019,427.271,160.459,262.555,337.440,249.107,270.728,498.810,144.729,150.534,42.990,39.083,29.126,68.079,130.119,56.823,37.781,9
298,86.333,563.530,690.604,33.296,33.200,35.648,146.377,80.775,420.540,225.019,427.271,160.459,262.555,337.440,249.107,270.728,498.810,144.729,150.534,43.429,39.083,29.126,68.975,130.119,57.454,38.725,9
299,86.374,563.730,690.604,33.303,33.218,35.594,146.289,80.859,420.540,225.019,427.271,160.459,262.555,337.440,249.107,270.728,498.810,144.729,149.496,42.990,39.083,29.126,68.975,130.119,57.454,38.725,9
300,86.305,563.530,690.489,33.274,33.208,35.594,146.305,80.960,420.540,225.019,427.271,159.558,262.555,337.440,248.562,270.728,498.810,144.729,147.420,42.990,39.083,29.126,68.975,131.291,56.823,38.725,9
301,86.259,563.543,690.422,33.281,33.168,35.618,146.269,81.022,420.540,225.019,427.271,160.459,262.555,337.440,249.107,270.728,498.810,144.729,148.458,42.990,39.083,29.126,68.975,131.291,57.454,38.725,9
302,86.287,563.882,690.417,33.278,33.190,35.608,146.225,81.152,420.540,225.019,427.271,159.558,261.750,337.440,248.562,270.728,498.810,144.729,148.458,42.990,39.083,29.126,68.079,130.119,57.454,38.725,9
303,86.333,563.495,690.427,33.272,33.230,35.600,146.151,81.224,420.540,225.019,427.271,160.459,262.555,337.440,248.562,270.728,498.810,144.729,150.534,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
