,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
283,68.612,462.867,670.357,25.743,25.012,28.778,123.743,69.242,338.543,142.577,234.524,96.456,169.936,263.830,230.028,252.185,436.317,134.228,119.389,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
284,68.684,463.503,671.276,25.786,25.052,28.798,123.780,69.266,338.543,142.577,234.524,96.456,169.131,263.101,230.574,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
285,68.623,463.632,671.571,25.754,25.046,28.823,123.758,69.292,338.543,142.577,234.524,96.456,169.131,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
286,68.556,462.792,669.277,25.690,24.968,28.727,123.457,69.314,337.731,142.577,234.524,95.554,169.131,263.101,230.028,251.656,436.317,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
287,68.597,463.098,670.399,25.725,25.002,28.798,123.430,69.344,338.543,142.577,234.524,95.554,169.131,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
288,68.754,463.408,670.924,25.732,25.023,28.810,123.331,69.370,337.731,142.577,234.524,95.554,169.131,263.101,230.028,251.656,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
289,68.623,463.005,670.066,25.689,25.012,28.786,123.230,69.345,337.731,142.577,234.524,95.554,169.131,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,53.747,96.124,41.039,32.114,2
290,68.667,463.167,670.871,25.732,25.026,28.805,123.167,69.383,337.731,142.577,234.524,95.554,169.131,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
291,68.673,463.968,670.928,25.703,25.035,28.808,123.111,69.382,337.731,142.577,233.575,95.554,169.131,263.101,230.028,251.656,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
292,68.548,462.347,669.480,25.989,24.969,28.738,122.874,69.387,337.731,142.577,233.575,95.554,169.131,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,53.747,96.124,41.039,32.114,2
