,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
302,69.091,363.759,681.629,21.220,18.348,22.085,124.675,59.102,642.988,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.469,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
303,68.883,363.592,681.276,21.220,18.334,22.080,124.647,59.186,642.988,257.026,426.322,172.178,263.360,350.559,296.530,317.351,562.439,168.013,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
304,69.071,363.711,681.447,21.185,18.339,22.092,124.427,59.167,642.176,257.026,426.322,172.178,264.166,349.830,296.530,317.351,562.439,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
305,69.017,363.925,681.684,21.203,18.332,22.104,124.445,59.185,642.176,257.026,426.322,172.178,263.360,350.559,296.530,317.351,562.439,168.469,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
306,68.996,363.782,681.149,21.201,18.308,22.105,124.368,59.261,642.988,257.026,426.322,172.178,263.360,350.559,296.530,317.351,563.575,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
307,69.091,363.830,681.326,21.201,18.305,22.105,124.321,59.300,642.988,257.026,426.322,172.178,263.360,350.559,296.530,317.881,563.575,168.013,151.572,46.061,39.083,29.935,73.454,134.808,54.929,38.725,0
308,69.054,363.853,681.089,21.193,18.301,22.096,124.216,59.276,642.176,257.026,426.322,171.277,264.166,350.559,296.530,317.351,563.575,168.469,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
309,69.091,363.924,681.210,21.188,18.301,22.107,124.216,59.295,642.988,257.026,426.322,172.178,264.166,350.559,297.075,317.351,563.575,168.469,152.610,46.061,39.083,29.935,72.558,134.808,54.929,38.725,0
310,69.027,364.162,681.441,21.189,18.306,22.111,124.123,59.386,642.176,257.026,426.322,171.277,264.166,350.559,296.530,317.351,562.439,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
311,69.061,364.067,681.271,21.184,18.295,22.111,124.142,59.379,642.176,257.026,426.322,171.277,264.166,350.559,296.530,317.351,562.439,168.013,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
312,69.095,364.328,681.146,21.169,18.277,22.106,124.056,59.398,642.988,257.026,426.322,172.178,263.360,350.559,297.075,317.881,563.575,168.469,150.534,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
313,69.099,364.351,681.034,21.172,18.265,22.134,123.899,59.304,642.988,257.026,426.322,171.277,264.166,350.559,297.075,317.881,563.575,168.469,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
314,69.280,364.114,680.791,21.165,18.268,22.118,123.754,59.379,642.988,257.026,426.322,172.178,264.166,350.559,296.530,317.351,563.575,168.469,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
315,69.136,364.232,680.675,21.157,18.264,22.118,123.846,59.375,642.988,257.026,426.322,172.178,264.166,350.559,297.075,317.881,562.439,168.469,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
316,69.110,364.589,681.031,21.148,18.247,22.121,123.723,59.373,642.988,257.026,426.322,172.178,263.360,350.559,296.530,317.351,562.439,168.013,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
317,69.160,364.327,680.857,21.149,18.257,22.122,123.696,59.372,642.988,257.026,426.322,172.178,264.166,350.559,296.530,317.881,563.575,168.469,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
318,69.290,364.636,680.620,21.145,18.237,22.124,123.537,59.428,642.988,257.026,426.322,172.178,264.166,350.559,296.530,317.881,563.575,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
319,69.260,364.517,680.736,21.139,18.239,22.124,123.478,59.424,642.988,257.026,426.322,172.178,263.360,350.559,296.530,317.881,563.575,168.013,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
320,69.370,364.874,680.510,21.133,18.243,22.134,123.558,59.459,643.800,257.996,426.322,172.178,264.166,350.559,297.075,317.881,563.575,168.469,152.610,46.061,39.083,29.935,73.454,134.808,54.929,38.725,0
321,69.226,365.017,680.618,21.139,18.225,22.128,123.491,59.465,642.988,257.026,426.322,172.178,264.166,350.559,297.075,317.881,563.575,168.469,152.610,46.061,39.083,29.935,73.454,134.808,54.929,38.725,0
322,69.254,364.945,680.794,21.129,18.213,22.145,123.295,59.495,642.988,257.996,426.322,172.178,264.166,350.559,297.075,317.881,563.575,168.469,151.572,46.061,39.083,29.935,72.558,134.808,54.929,38.725,0
323,69.267,364.826,680.620,21.125,18.219,22.142,123.335,59.522,642.988,257.026,426.322,172.178,264.166,350.559,297.075,317.881,563.575,168.469,152.610,46.061,39.083,29.935,73.454,134.808,54.929,38.725,0
